X_scanvi_emb1,X_scanvi_emb2,X_scanvi_emb3,X_scanvi_emb4,X_scanvi_emb5,X_scanvi_emb6,X_scanvi_emb7,X_scanvi_emb8,X_scanvi_emb9,X_scanvi_emb10,X_scanvi_emb11,X_scanvi_emb12,X_scanvi_emb13,X_scanvi_emb14,X_scanvi_emb15,X_scanvi_emb16,X_scanvi_emb17,X_scanvi_emb18,X_scanvi_emb19,X_scanvi_emb20,X_scanvi_emb21,X_scanvi_emb22,X_scanvi_emb23,X_scanvi_emb24,X_scanvi_emb25,X_scanvi_emb26,X_scanvi_emb27,X_scanvi_emb28,X_scanvi_emb29,X_scanvi_emb30,X_umap1,X_umap2
0.42942286,0.51823175,0.6154481,0.16736764,-0.70576435,0.9114362,0.60849065,-0.1744045,0.85721636,-1.386882,-0.8412932,0.059947558,4.0513625,0.17165479,0.5156685,-0.27341804,0.91960573,0.16712222,-0.16050255,2.2568862,-0.21922421,0.593004,0.05614508,0.5061633,0.14425826,-0.118241906,-0.19072625,-0.3675409,-0.927222,-0.30544344,10.937631,10.513354
1.5793723,1.4666563,-0.25470722,0.6056855,-0.27060112,-0.34154427,-0.29113483,-0.119829126,0.3035373,-1.2899101,-0.40283382,0.08915782,3.6710064,1.4724778,-1.8040432,-1.2192292,1.0776645,0.008799445,0.55061555,1.7512891,0.14296818,-0.5895007,0.06037548,1.0052662,-0.0007210374,-0.8817616,-0.61812544,0.116451904,-0.4020352,-1.1130658,6.1640563,2.7796686
1.1731366,1.3102137,0.27143118,0.7703756,-0.63031083,-0.9122272,-0.9984662,-0.1200484,-0.0970507,-0.91078734,0.032563373,0.08595807,3.9066584,1.0689911,-1.9711934,-2.0400178,1.081125,0.12527207,1.1831791,2.6225643,-0.36068892,-0.5778635,0.050651543,0.48268276,-0.07694048,-0.71264905,-0.5343465,0.06415373,-0.8122951,-1.3794676,6.086922,2.6949294
-0.03622333,0.4937719,0.19662723,-0.08106929,-0.15836936,0.15840639,-0.1061191,-0.18101001,1.0004239,-1.0940461,-0.08181153,0.056651004,3.683761,0.8214363,0.12168771,-0.48293927,1.005866,0.15905075,-0.48643625,2.7216442,-0.40482926,0.2751228,0.05319298,1.7985632,0.02023688,0.0068544745,-0.40518764,0.00067056715,-0.89179116,-1.0235022,10.939764,10.60463
1.9468654,2.0776062,-0.22232386,0.56452096,-0.31760076,-0.6665732,0.65319765,0.02036459,0.022621453,-1.7258767,-0.096284255,0.08281624,3.7138836,1.2630424,-2.4856482,-1.72086,1.1273917,0.033683117,0.5616013,2.172288,-0.18813193,-0.34646696,0.056163706,0.0051741004,-0.145765,-0.72095364,-0.35288402,0.0886953,-0.861879,-0.77460825,6.167605,2.8152676
0.14138842,-0.115971684,0.8783592,0.06956667,-0.26875448,-0.33440247,-1.0704718,-0.21170038,0.6818012,-1.5783352,-0.801576,0.06202855,3.806688,0.79850936,-0.1760351,-0.014199585,0.89659214,0.1953994,-0.22111112,2.9803708,-0.13942754,-0.077835195,0.06633623,0.6518558,0.18524504,0.12979788,-0.5248587,-0.0595202,-1.2775062,-0.25533184,11.011813,10.794598
0.21914846,-0.1278337,-0.35073805,-0.46879762,-1.8459727,1.5415707,-0.09118098,-0.1650447,-0.86177075,-1.1406977,-0.7061515,0.084866524,1.596979,0.38293275,-0.38543105,-0.22401571,0.6095999,0.13443884,1.6341538,1.1412143,0.2957027,-0.5692396,0.033263404,-1.2185903,-0.07633519,0.34496725,-0.76445353,-0.6875147,-0.53282106,-0.1358135,11.252622,8.964667
0.4442836,0.80282223,-0.23234344,0.28364623,-0.3518191,1.3307014,0.8426288,-0.07659563,1.1670275,-0.7881015,-0.079575285,0.07486046,3.5600479,0.8729739,0.27731466,-0.83239746,0.64090955,0.13396794,-0.6427926,2.020211,-0.5856955,1.104214,0.06867534,2.6836557,0.105718404,-0.36485606,-0.29648718,0.35977387,-0.25759315,-0.86989594,10.859769,10.530242
-0.09849155,-0.22899795,0.17595932,0.6408037,0.27423894,0.6294327,-0.3768205,-0.19260398,0.3118528,-1.1859845,-0.12486692,0.048603915,3.1517894,0.40772983,-0.30559856,-0.39502802,0.7772797,0.18270175,0.049208403,2.2969398,-0.19645476,0.24736029,0.051287554,0.6292078,-0.17804477,-0.2779134,-0.17448732,-0.14371802,-0.487278,-0.9716698,11.073842,10.229476
-0.055731162,0.59698665,0.06120214,0.2103439,-0.06632992,0.58474576,0.5560572,-0.072636195,1.1471764,-1.1507219,-0.51834524,0.06577783,3.5011156,0.67270863,0.26411456,-0.1572263,1.2937872,0.12948027,-0.8164504,2.4762785,0.1386106,0.71869993,0.054390807,1.4185865,-0.20529324,0.18201524,0.011720479,0.040131763,-0.7249541,-0.57760286,10.93317,10.615148
0.79747516,0.64180243,-0.24928713,0.9723433,-2.18209,0.94206023,-0.6774885,-0.29189527,0.19444191,-0.51896966,-0.18593654,0.10018193,3.4255211,0.9289626,-0.58734286,-0.69256616,0.80412626,0.11223918,0.8168106,1.4151306,0.05755937,0.37874013,0.023765985,0.37155312,-0.044210494,0.10348886,-1.0421592,-0.5583761,-0.11293593,1.3188694,11.186559,9.263661
0.23553169,0.15116525,0.8745172,0.4161735,-0.23141328,0.50812054,-0.03905338,-0.2017206,0.98637795,-1.3142565,0.40032583,0.059081405,4.3329654,0.89081955,-0.05068654,-0.09447187,1.1256241,0.20795605,-0.3446955,2.7649791,-0.012349606,0.5981188,0.061319172,1.6271238,-0.007850885,-0.13538653,-0.5522909,0.013408467,-0.92816997,-0.663463,11.013725,10.710609
0.32621112,-0.6849911,0.8509085,-0.528207,-1.8132899,0.9632081,-1.6146212,-0.25781333,-0.10928288,-0.81371516,-0.123537496,0.07840625,3.0574605,0.3995352,-0.112752795,-0.8503802,0.49560016,0.14274976,0.9585831,0.94863963,-0.24019504,-0.3292408,0.032194596,-0.1607211,-0.13033393,-0.040965915,-1.025793,-0.31384486,-0.29633087,-0.2235659,11.2114,9.082786
0.42648673,0.90773165,0.2885091,-0.058396816,-3.0273418,0.88707364,-0.6129014,-0.08270126,-0.12541923,-0.6983196,0.0067199916,0.11932238,2.1217725,0.42977485,0.10575855,-0.3888184,0.72252095,0.0072071287,0.5199753,0.31473285,0.17592442,-0.58664596,0.054481857,0.73897225,-0.6019994,0.042135775,1.228465,-0.12349041,-0.7922534,0.460311,11.434089,8.547669
-0.6006152,-0.00810492,0.32980618,0.6094096,0.07182749,0.23402932,-0.26664,-0.21504387,1.1652367,-1.7128963,-0.5000615,0.05378454,3.706961,-0.025481567,0.14301658,-0.31579754,1.117917,0.22979596,-0.0713675,2.7535117,-0.23046446,0.5416518,0.06196753,0.72843987,0.2515288,-0.22121054,-0.06957151,0.05272299,-0.8113181,-0.71014595,11.076194,10.605104
-0.1334037,0.62367105,0.41444322,-0.5826419,-1.807845,1.2195122,-1.1133473,-0.23882112,-0.23451859,-0.9074914,0.05480288,0.07976006,2.263942,0.40231916,0.37041974,-1.099089,0.39474025,0.10559658,0.6644163,0.8053435,0.18411326,0.11952742,0.018946772,0.08196157,0.012021661,-0.07852757,-1.2878691,-0.42186326,-0.44510213,-0.016087666,11.310187,8.895153
0.5187922,-0.6050917,0.15469405,-0.89558,-2.591752,0.8906394,-0.046592593,-0.2807601,1.1408608,-0.20503497,-1.0163058,0.06557182,3.0232503,0.3742126,1.2614902,-0.5045139,0.40594512,0.07129434,1.3131056,0.4169974,-0.53896886,0.04693625,0.05636119,0.27815193,0.25959733,0.05807805,-0.0837426,-0.7678639,-0.8616625,-0.6902088,11.34009,8.866497
-0.13049057,-0.114637256,0.4701766,0.24644995,-0.17061722,0.028434902,-0.20071954,-0.16572335,0.49386293,-1.3622035,-0.46760392,0.061013423,4.1252656,0.5014274,-0.15295044,-0.24752381,0.9915049,0.20329887,-0.42367834,3.185118,-0.1363076,0.19421786,0.057346284,1.0116048,0.12972915,0.17024213,-0.575668,0.14413378,-1.0338409,-0.11203721,10.962154,10.799595
-0.04303708,0.15053993,0.3782725,-0.025298595,-0.886542,0.2545574,-0.9935468,-0.1918293,1.5317675,-1.6538757,-0.2102362,0.0822635,3.926839,0.07419151,0.48664224,-0.34238157,0.8845751,0.1826745,-0.44057697,2.5983167,0.063539624,0.68079484,0.06105569,0.7569743,-0.25773692,0.13916498,-0.6461706,0.22006777,-1.1855178,-0.09288716,11.007883,10.701963
0.22284043,0.42529655,-0.016199142,-0.051790893,-0.32555193,0.46250284,-0.7029627,-0.24249631,1.2076156,-1.3307552,-1.9476113,0.07211424,3.9684474,1.1429025,-0.40144205,-0.2626321,0.74351794,0.11023725,-0.110402405,2.7670844,-0.1097914,-0.35115618,0.0553876,1.4033091,0.33006382,-0.10798961,-0.42305094,-0.30461776,-0.10270929,0.2872555,10.806178,10.862585
1.0570437,1.6613232,-0.5210835,0.19838959,-0.55158234,0.79661506,0.06360972,-0.08364863,0.49351203,-0.852901,0.6743443,0.070648365,2.2753358,0.7249384,-1.5016949,-1.1166942,0.9948741,0.020985678,0.2791823,1.3520603,-0.68838316,-0.4456423,0.044483595,0.92481583,-0.098955005,-0.67015713,0.09109971,-0.046707407,-0.45598108,-0.11363378,10.826243,9.346452
0.828249,2.0307531,0.5624355,0.8143485,-1.1855372,0.39696288,-0.4427938,-0.21240273,0.21627408,-0.8822996,1.1799303,0.084139384,3.219544,1.1788043,-1.4166855,-1.0613208,1.3800453,0.10681441,0.61419344,1.8169711,-0.27197528,-0.032098122,0.05860784,2.113384,0.019166678,-0.83158165,0.37179545,-0.082349315,-1.2296522,-0.25558063,6.2269883,2.8469775
0.06927055,-0.01577884,-0.16109699,0.5817825,-0.20904309,0.5640773,-0.46447062,-0.11793586,1.3624327,-1.4424822,-0.8605879,0.07386838,4.138603,-0.040155828,-0.033033192,-0.28150275,1.0595703,0.18241608,-0.39631957,2.9099424,0.07804835,0.1497154,0.07021636,0.71938866,-0.35078043,0.17613703,-0.22334747,0.16961145,-0.95837474,-0.7117194,11.029226,10.760815
1.3529629,0.6837429,0.09446946,-0.302486,-0.35180867,1.8699722,-0.5881199,-0.06000541,1.1877646,-1.2435379,0.30042958,0.10439779,2.2739456,0.8641952,-0.22122988,-0.27627245,-0.010499835,0.033048205,0.12750626,0.8695613,0.37508357,0.8401328,0.06951219,1.6070764,-0.14367035,-0.49844438,0.53025746,0.2278386,-0.74666756,-0.079641476,10.99354,10.108894
2.3863802,1.7144333,-0.5724876,0.28913864,-0.5173603,0.2838991,0.47856945,0.08912744,0.43287975,-1.4633621,-0.14206256,0.071652904,3.5089738,1.3804799,-1.7057817,-1.0930067,0.7289383,0.007213428,0.03982389,1.6715676,-0.34593463,-0.00014517456,0.062430672,-0.2831269,0.61151254,-0.932659,0.14138058,-0.004462406,-0.74064636,-0.51483214,6.2193356,2.9035478
1.1387416,0.64152896,-0.20790583,0.21693888,-0.6002562,-1.0516927,-0.20388979,-0.16531974,-0.3778946,-1.5039438,-0.09144439,0.059614845,3.1066427,0.8367245,-1.2571129,-1.0192394,0.5651734,0.06379843,1.253655,1.9809184,-0.42996424,-0.22469354,0.039741576,0.0069351792,0.51748043,-0.7246111,-0.13322827,-0.24750225,-0.40936446,-1.5442171,6.2340794,2.8338244
0.32665926,-0.35946178,0.47465274,0.83882266,-0.584598,0.62632847,-1.2735958,-0.24284273,1.4397002,-1.5846992,-0.78488034,0.06417259,3.780659,0.1576806,-0.40994802,0.69386816,0.59421796,0.17481315,-0.2164998,2.237336,-0.28174877,-0.24043047,0.077283055,0.6974141,-0.5358404,-0.49715263,-0.28263748,-0.04469849,-0.86003053,-0.79571855,11.033069,10.581682
1.1727248,2.126439,0.5926688,1.0099958,-0.7260055,-0.17052189,-0.50682956,-0.069139324,0.6281711,-0.9858386,0.37856,0.0897626,4.1900296,1.6145314,-1.554727,-1.3059466,1.2006066,0.14390817,1.1147857,2.523146,-0.5014869,-0.4772067,0.06912304,0.9238853,0.077368736,-0.78183395,0.87243664,0.002119705,-1.0149236,-1.4665692,6.1222687,2.7307997
0.62437993,1.1345441,0.36916444,0.43657005,-0.48573172,1.4986289,0.43338042,0.039533556,1.6937919,-1.5106345,-0.024988487,0.08372401,4.117936,-0.2759176,-0.4670844,-0.46007112,0.88528955,0.20534325,-0.10840839,2.7916567,0.13948858,0.6963804,0.062691666,0.58599246,-0.22406691,0.18626362,0.2663618,0.30982733,-1.2665118,-0.59175897,10.8566675,10.556179
0.45750666,-0.38786083,0.64366007,0.4127482,-0.09584879,-0.19393697,-0.7428661,-0.1504831,-0.42561352,-1.4667324,-1.0428652,0.06500962,4.0075755,0.52918303,-0.09556103,0.33047166,1.1077514,0.15385413,-0.18053424,3.116777,-0.29464835,-0.084146924,0.06301751,1.2601733,-0.31692064,0.28434902,-0.28536144,-0.18721198,-0.9230161,-0.4952449,10.938871,10.835602
0.66952556,0.37816334,0.3860788,-0.008032382,-0.11108432,1.3857479,0.07514173,-0.059095405,1.0527692,-1.537713,-0.7352553,0.061148375,3.584919,0.078159526,0.24088359,0.18102887,0.9445218,0.14105497,-0.6261436,2.2763722,0.0034544468,0.49593478,0.052459635,0.4403457,-0.17073494,0.12457007,-0.7282281,-0.18754332,-0.68861616,0.032699972,10.931848,10.538043
0.06568217,0.6134976,0.62818336,-0.16684753,-2.2223592,0.8595337,-1.0131242,-0.17854124,0.12978959,-0.7656583,-0.1297816,0.09895389,1.5733346,0.2848919,0.71759236,-0.88958776,0.033795,0.06368555,1.0943158,0.34931934,0.29414117,-0.5912712,0.042573452,-0.06388146,0.10501549,-0.11609405,-1.1047186,-0.20136823,-0.69846404,0.6014751,11.581521,8.435909
1.0959005,0.4133923,0.085128814,-0.013999999,-0.68891066,1.3790259,0.4613039,-0.08136555,1.2722352,-1.5062864,-1.0906227,0.07998676,4.071711,1.1038431,-0.011454821,-0.3662971,0.8173179,0.17425248,-0.1728056,2.7068448,0.017051458,0.033268027,0.07640008,0.7115472,-0.008655071,-0.0141970515,-0.50859064,0.08517043,-1.0609438,-0.57558036,10.849097,10.624994
0.5494606,0.1649437,0.05635056,0.030519307,-0.6031222,-0.13996947,-0.11232716,-0.14849061,1.3520594,-1.7040635,-1.4621779,0.072304755,4.2513413,0.58000076,-0.483961,-0.18861762,1.0143609,0.13095981,-0.45550555,3.0620782,-0.113798976,0.014912479,0.060725875,0.7234011,0.23378348,0.391823,-0.15769312,0.086822405,-0.7102944,0.013997287,10.8640375,10.891858
-0.86047137,-0.3373549,-0.17673808,0.0738647,-0.9854691,0.63561016,-0.26946348,-0.25820383,-0.065359,0.0320125,0.6641476,0.05976718,1.7386655,0.7789329,0.24918354,-0.82300746,1.1064049,0.1295403,1.0646467,0.53719103,-0.15871,0.3363071,0.020247657,0.80860776,0.20123085,0.5586895,-0.93603766,-0.4128021,-0.2807606,0.09793568,11.347206,8.425407
-0.006961897,-0.09239444,0.24374762,0.3296153,-0.10968254,-0.053730264,0.05077213,-0.024665035,0.6850333,-1.4634944,-1.0048158,0.081093565,3.5889242,-0.26196882,-0.22684449,-0.9166244,0.88759065,0.17975143,-0.657822,2.7502048,-0.27764642,0.0015868619,0.06798006,0.26032203,-0.095204175,0.33657855,-0.6599641,0.51979196,-0.8338997,0.4190298,10.865447,10.658468
-0.34828907,0.50113,-0.2583991,0.6929989,0.21566659,-0.18074575,-0.4050048,-0.20506528,0.4795711,-1.3000313,0.32764518,0.05207088,3.2658153,0.4181042,-0.2895702,-0.6062595,0.91192156,0.15460898,-0.6980859,2.6075027,0.07397497,0.42772353,0.046441272,0.8482453,0.006619096,-0.33586222,-0.14005432,-0.09941907,-1.0676088,0.029353648,10.974415,10.397636
1.4243014,1.7787229,0.33289286,0.8129357,-0.8526222,-0.913665,-0.9804346,-0.12289102,0.07856625,-0.98269045,-0.1199003,0.0768637,4.273044,1.3561698,-1.6969194,-1.8083925,1.2528682,0.11821105,1.1908455,2.7745554,-0.6532097,-0.7795247,0.05153729,0.6421115,0.060334682,-0.848069,-0.31683335,-0.21514805,-0.8903502,-1.6041572,6.078226,2.6825492
1.5980892,1.3700848,0.61140144,0.568081,-0.9418104,-1.027354,-0.5816905,-0.16626224,-0.6083251,-1.1120359,-0.7756872,0.07507914,4.1325006,1.3462123,-1.7648283,-1.6488049,1.2156703,0.08154854,0.8850019,2.4919093,-0.3356222,-0.69990516,0.04916393,0.16959035,-0.12581235,-0.9123574,-0.35487312,-0.28047186,-0.7799793,-1.6787885,6.078539,2.6994462
-0.21043336,0.40935457,0.5213083,0.37438673,-0.27057624,-0.6217787,0.13662195,-0.21184433,0.374174,-1.5281461,-0.36553228,0.07794557,3.6551778,0.34152073,0.11646938,-0.6495184,0.9958527,0.1198076,-0.1610725,2.5945337,0.13557863,-0.14333868,0.064447336,2.3472202,0.12145987,0.36298728,-0.45032147,0.11081506,-0.8070658,-0.26310903,10.931214,10.728066
-0.6740395,0.57011986,0.49465755,0.7368996,-0.068107106,0.30731162,0.6139471,-0.11314019,0.61360633,-0.91235274,-0.67689943,0.060353547,3.2530062,0.43431482,-0.6279508,-0.40519097,0.9512114,0.20155716,0.54849243,2.1381907,-0.21862888,0.32681572,0.053113267,0.9877388,0.26789626,0.28454417,-0.14759476,-0.04456462,-0.82550186,-0.36191776,10.964136,10.365299
1.2709213,0.864951,-0.133979,-0.6638821,-0.7088799,-0.11943436,0.660034,-0.1379475,1.5919721,-1.5522732,-1.1989833,0.0658619,4.054266,0.9812461,0.25445628,-0.11233345,0.94020987,0.05938475,0.6356013,2.1221514,-0.11163628,0.26692182,0.05278527,0.7558741,0.45759392,0.3559857,-0.20076159,-0.3520171,-0.68703973,-1.4202896,10.785785,10.608572
0.026514769,0.047208786,0.9419911,0.39024606,0.41938978,-0.048791423,-0.540798,-0.040272616,0.88739,-1.3593947,-1.1853882,0.06504705,3.6545408,0.41946766,0.1608296,0.13188359,1.3082749,0.16552517,-0.5030632,2.8781219,0.21474838,0.11935876,0.06570744,0.89005905,-0.25894853,0.26123005,-0.36706153,0.13318524,-0.9701657,-0.8298155,11.065398,10.6901245
0.22554812,-0.1166881,0.08101323,-0.609608,-1.3907622,1.2575014,-0.08092892,-0.040777966,-0.06473635,-0.6844521,-0.4131416,0.07739382,2.1109452,0.8077811,-0.6326479,-0.035756886,1.0312372,0.11341568,1.0437155,1.0074744,-0.02388537,-0.30848524,0.028920328,-0.13730143,-0.9978419,0.09183097,-0.13939565,-0.45202368,-0.12613857,-1.155006,11.197246,9.169374
0.79260916,0.7586026,0.620582,-0.0821839,-1.0385711,1.7346563,-0.10133976,-0.055322744,0.73073995,-1.5708858,-0.32275474,0.084889054,4.4312778,-0.18077043,0.15416431,-0.1553814,0.66161275,0.20019534,0.1883235,2.4351795,-0.0342288,0.9471502,0.059705965,0.6012443,0.08327401,0.16115183,-0.13493513,0.19128788,-0.7127429,-0.75478935,10.864118,10.597676
0.303614,-0.20477676,0.6671672,0.38235262,-0.0886619,0.24923079,-0.7533079,-0.039247923,1.9052317,-1.5267195,-0.28326553,0.06960943,3.5945866,-0.09809737,0.21642804,-0.37359047,1.0851736,0.20121032,-0.5119746,2.72488,-0.104537964,0.5766874,0.07845156,1.1411092,-0.007001579,0.341991,-0.32976612,0.4988435,-1.173063,-0.86706984,11.0324135,10.777652
0.3540238,-0.1579265,0.026985198,0.21004695,-0.38681367,0.680492,-0.98147434,-0.27976793,-0.5050987,-0.80740947,-2.1131856,0.07903362,3.664344,0.63044477,-0.7566501,0.23633865,0.47614303,0.073426135,-0.24095464,2.2804792,-0.027273417,-0.14403531,0.053295355,1.5938435,-0.031686783,0.06871474,-0.7622153,-0.26115185,0.2695297,0.21986711,10.954252,10.706121
0.60660744,-1.4733288,0.9384048,-0.34266013,-2.214584,0.5301537,-1.22119,-0.26930484,0.105400085,-1.0933114,-1.2976892,0.062927455,2.4158075,0.3537794,0.1111393,-0.11385067,0.5705041,0.12443008,1.3240452,0.47841477,-0.3143338,0.007206343,0.04817363,-0.38228858,-0.29958326,0.32424605,-0.18715158,-0.8268549,-0.62722814,-0.58278775,11.336555,8.767015
1.6822138,1.7938393,-0.13082573,0.39422944,-0.54635525,0.45794526,0.6068634,-0.062147915,0.6775016,-1.4848166,0.22087355,0.08894166,4.026123,1.4596647,-1.8591172,-1.3710823,0.5803672,0.0878622,0.56314754,1.8886089,-0.21952224,0.43928957,0.06169101,0.44548374,0.4733233,-0.6759693,0.57134783,0.12892257,-0.5223871,-0.4613072,6.1890736,2.8383234
0.41817254,0.45479345,0.55003154,0.03304386,-0.5730079,-0.2896219,-0.25498933,-0.20618314,1.5362427,-1.7235531,-0.20376562,0.06319883,3.9861825,0.48861703,-0.06921935,-0.05903229,1.2501915,0.13805822,-0.11371446,2.836057,-0.14130223,0.12031143,0.055381402,1.1399868,-0.031819493,0.3637625,-0.58841074,-0.13383447,-0.8975784,-0.65040004,10.9951935,10.687129
1.3957876,1.5556036,-0.0572401,1.0722613,-0.5726304,-0.8057418,-0.5933339,-0.108697854,0.10924232,-0.93916196,-0.24410065,0.08089322,4.022962,1.2770011,-1.5916476,-1.4232929,1.2921152,0.10521953,1.3326507,2.7646182,-0.42539394,-0.46853387,0.055234663,0.96652645,0.091330886,-0.6646827,-0.33396718,-0.15378286,-0.7659968,-1.586974,6.1208315,2.669702
0.5234564,-0.6826747,0.120963335,-0.4651844,-2.2677855,0.5707833,-0.40182525,-0.110674165,1.2131712,-0.46971145,-0.3859182,0.06634981,2.2416232,0.31585652,0.40257514,-1.1221466,0.9198928,0.107474335,1.2104597,0.6506778,-0.6317348,0.42828175,0.048531532,-0.465868,0.33360785,0.5373471,0.7170577,-0.28856647,-0.54064596,-0.52644515,11.325014,8.837892
1.2463349,1.5924457,-0.30542266,-0.06769472,-1.0400219,-1.4224834,1.564363,0.03473734,0.32833964,-1.6692641,-0.37385786,0.061631903,3.4500518,-0.68575203,-2.642959,-0.08876154,0.85461736,-0.011139879,-0.19254112,2.1050508,-0.47865003,-0.21671134,0.03700631,-0.2032432,0.36963212,-0.72443956,0.4633281,0.023505747,-0.7132434,0.34921065,6.2782063,2.9883323
-0.57750785,0.4910314,0.41198012,0.02907914,-0.4070779,0.4321261,-0.1373927,-0.21986294,1.118279,-1.3603498,-0.23978202,0.07035575,4.0662556,0.26297358,-0.23989207,-1.0149755,0.61092544,0.20529598,-0.28460467,2.7580576,0.062244177,0.4022488,0.051869355,1.072469,0.26057905,0.024669588,-0.06726937,0.1686983,-1.0856115,-0.25960374,10.943804,10.717564
0.84872746,0.44036078,-0.21324751,0.12328249,-0.16053826,1.3451502,1.2703879,-0.16952547,0.75044715,-1.4330616,-0.045629457,0.05380381,3.3201158,1.073219,-0.3686019,-0.53917897,0.6537867,0.19090322,-0.7256316,2.2032804,-1.9934093,1.0551388,0.07129639,1.9718034,-0.15901816,0.0027595162,-0.14682892,0.0461438,-0.7481141,0.15947217,10.842431,10.387486
0.58797824,0.14409286,-0.1727682,0.08145487,-0.79682624,1.2848618,-0.8919515,-0.17100763,1.0006845,-1.1443633,0.17992936,0.08171416,3.2869031,0.3963426,-0.47183892,-0.6084248,0.6297098,0.12618017,-0.38268322,1.6316375,-0.018056393,0.21977347,0.061782368,1.6096759,-0.5046465,0.14403254,-0.28709227,0.042790607,-1.0155007,-0.38164985,11.001792,10.351837
1.0830183,0.58555424,0.29847988,0.17145604,-0.11182601,1.214318,0.6080684,-0.11966539,0.074034065,-1.5647963,-0.54905164,0.063746296,3.8797429,0.40368655,-0.38709182,-0.2860128,0.79307437,0.1897384,-0.40031308,2.3449428,-1.7929314,0.7013318,0.07144632,1.2832465,0.2121126,-0.08189148,-0.03073445,0.118204445,-0.5324738,0.3286923,10.836082,10.406188
1.3599144,0.63810813,-0.12053859,-0.18459183,-0.6861002,2.0103562,-0.5017269,-0.00029871985,1.5518738,-0.9587211,-0.3283316,0.10428794,3.106944,0.37190208,-1.0765853,-0.88277245,0.14927012,0.12643942,-0.2278707,1.5897604,0.14747703,-0.034716614,0.07934398,0.07943463,-0.15579563,-0.4160965,0.47481003,0.4157877,-1.5234394,0.20555376,10.907365,10.392743
1.3031026,2.009606,0.08362442,0.7847704,-0.5421249,-0.65881395,-0.061433733,-0.1278246,0.1682452,-1.0273768,0.1538165,0.07610059,4.1397953,1.6157402,-2.012085,-1.8029226,1.3061659,0.12580921,1.2221146,2.7770793,-0.5693971,-0.5871002,0.04926122,0.8015613,0.034235716,-0.9581931,-0.2632579,-0.23283292,-0.9045365,-1.2524488,6.0351872,2.6643867
-0.45381716,0.6921691,0.474727,-0.092152,-1.5854943,-0.14680177,-0.17080921,-0.25099924,0.23418036,-0.7745563,-0.37362587,0.059793055,2.8746512,1.4561957,-0.50483805,-1.0705727,1.4534078,0.10905977,0.76418257,1.5270488,-0.13108158,-0.055662967,0.022367751,0.6733215,0.34131658,0.2573945,0.42233625,-0.7346469,-0.5664957,0.12081584,11.136268,9.460287
1.6496588,1.6870464,0.46142873,0.5095875,-0.68959594,-1.2151067,-0.014503121,-0.11273069,-0.12390262,-1.0451049,-0.11258258,0.07785835,4.1583433,1.5099763,-1.5557984,-1.4642562,1.3896139,0.051629685,1.099611,2.5857193,-0.5080365,-0.6839091,0.046909206,1.1492233,-0.09547299,-0.52821666,-0.10653445,-0.31399304,-0.68155634,-1.283595,6.0713825,2.6964304
-0.004585907,0.280375,0.093210846,0.7662019,-0.10596204,0.53472143,-0.73862964,-0.16823402,1.284056,-1.6204119,-0.19279142,0.06689292,3.4714897,0.8021921,-0.055477142,-0.31994292,1.1138649,0.20851979,-0.11810893,2.9443965,-0.31910002,0.20698196,0.06547545,0.86308604,-0.06567109,-0.14866239,-0.28592983,0.025797054,-0.62510765,-0.8397093,11.005291,10.549509
1.4290305,1.6704074,0.0041683316,0.87541306,-0.48262566,-0.66835284,-0.7734825,-0.059541546,-0.7767339,-0.9937182,0.129039,0.08135073,3.721297,1.40581,-1.7605139,-1.1397148,1.0692576,0.10844413,1.4297824,2.7009141,-0.3756765,-0.68525964,0.05513616,0.6233422,-0.15926689,-0.59529406,-0.15497592,-0.17616089,-0.94783866,-1.6799049,6.0107074,2.8080142
0.03185664,-0.107534826,0.35929868,0.50449514,0.017295472,-0.33848998,0.13806292,-0.23710227,0.6910956,-1.3142788,-1.2128698,0.046803236,3.8168156,1.0791818,-0.043013096,0.054582924,1.2110798,0.1578493,0.24707365,2.8013146,0.21168709,0.004767172,0.05383019,0.78385967,0.24724054,0.032592475,-0.43565753,-0.43628222,-0.9640663,-0.91104245,10.963349,10.718984
0.29938766,0.26357013,-0.6076635,-0.14181322,-0.31276414,0.5465957,-0.03607878,0.0060122274,1.165606,-1.4347433,-0.9207754,0.09730453,3.494879,-0.38198662,0.14282775,-0.7841623,0.50900066,0.13939798,-0.6262913,2.943899,0.036984563,0.2528816,0.06641366,0.4930033,-0.3774886,0.43413427,-0.39712816,0.50159115,-1.0689783,-0.1315822,10.91142,10.618765
0.90476394,-0.22750688,0.57191217,0.2257703,-0.75473183,1.0971982,-0.5122323,-0.18949574,0.84902,-1.1847614,-0.5727629,0.06587344,3.7065814,0.10676752,0.17738062,-0.51545304,0.89611804,0.16884011,-0.10336673,2.1208336,-0.37204307,0.5397682,0.056337625,0.5426751,-0.19110698,0.07522744,-0.72683936,-0.260943,-0.5993556,-0.5335871,10.96382,10.419622
-0.46953145,0.15789229,-0.25158018,-0.46882147,-3.1475592,1.1910236,-0.29849958,-0.16424921,1.1381952,-0.37281877,-0.07028832,0.090702996,1.5906157,-0.12823105,2.096675,-0.2901163,0.49444842,0.1144275,1.525805,0.024492592,0.24983108,-0.13484558,0.06338462,-0.0022366643,0.25787404,0.5970677,-0.6394876,-0.12471606,-1.3552985,-0.016763747,12.086287,7.556413
